timestamp,open (MYR),high (MYR),low (MYR),close (MYR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-08-27,208642.55244000,218913.78822000,206433.99200000,218557.33460000,46843.86000000,49149.93000000,46348.00000000,49069.90000000,42068.10496500,42068.10496500
2021-08-26,218127.16728000,219817.54936000,205997.50000000,208642.59698000,48973.32000000,49352.84000000,46250.00000000,46843.87000000,49371.27777400,49371.27777400
2021-08-25,212340.04054000,219423.19220000,209900.45112000,218127.16728000,47674.01000000,49264.30000000,47126.28000000,48973.32000000,44655.83034200,44655.83034200
2021-08-24,220423.33790000,222076.44000000,212010.40000000,212340.04054000,49488.85000000,49860.00000000,47600.00000000,47674.01000000,51014.59474800,51014.59474800
2021-08-23,219311.48588000,224927.00000000,218375.16600000,220423.33790000,49239.22000000,50500.00000000,49029.00000000,49488.85000000,52462.54195400,52462.54195400
2021-08-22,217452.65352000,220473.00000000,214014.70000000,219311.48588000,48821.88000000,49500.00000000,48050.00000000,49239.22000000,37007.88779500,37007.88779500
2021-08-21,219682.28138000,221617.85616000,214780.78800000,217452.60898000,49322.47000000,49757.04000000,48222.00000000,48821.87000000,46745.13658400,46745.13658400
2021-08-20,208271.80148000,219951.83746000,207658.79746000,219682.28138000,46760.62000000,49382.99000000,46622.99000000,49322.47000000,56850.35222800,56850.35222800
2021-08-19,199090.99398000,209484.98200000,195653.97580000,208271.80148000,44699.37000000,47033.00000000,43927.70000000,46760.62000000,53411.75392000,53411.75392000
2021-08-18,199075.76130000,204884.00000000,196881.40912000,199117.36166000,44695.95000000,46000.00000000,44203.28000000,44705.29000000,54099.41598500,54099.41598500
2021-08-17,204444.39020000,210050.64000000,197650.70400000,199075.76130000,45901.30000000,47160.00000000,44376.00000000,44695.95000000,57039.34162900,57039.34162900
2021-08-16,209221.39428000,214031.75882000,203369.64000000,204444.34566000,46973.82000000,48053.83000000,45660.00000000,45901.29000000,52480.57401400,52480.57401400
2021-08-15,209643.09900000,210996.09058000,202657.00000000,209221.39428000,47068.50000000,47372.27000000,45500.00000000,46973.82000000,42110.71133400,42110.71133400
2021-08-14,212901.15546000,214433.37600000,204754.96762000,209643.14354000,47799.99000000,48144.00000000,45971.03000000,47068.51000000,46114.35902200,46114.35902200
2021-08-13,197757.86724000,213284.24400000,196944.25506000,212901.20000000,44400.06000000,47886.00000000,44217.39000000,47800.00000000,48239.37043100,48239.37043100
2021-08-12,202704.52418000,205855.50648000,194951.58000000,197753.14600000,45510.67000000,46218.12000000,43770.00000000,44399.00000000,55266.10878100,55266.10878100
2021-08-11,203035.59000000,208195.41538000,201949.43756000,202705.99400000,45585.00000000,46743.47000000,45341.14000000,45511.00000000,52734.90197700,52734.90197700
2021-08-10,205992.46698000,208001.80000000,198601.45484000,203035.54546000,46248.87000000,46700.00000000,44589.46000000,45584.99000000,53814.64342100,53814.64342100
2021-08-09,195060.07944000,206906.78410000,190537.66600000,206012.64360000,43794.36000000,46454.15000000,42779.00000000,46253.40000000,74587.88484500,74587.88484500
2021-08-08,198526.09316000,201810.74000000,192684.49400000,195060.12398000,44572.54000000,45310.00000000,43261.00000000,43794.37000000,69329.09269800,69329.09269800
2021-08-07,190795.41898000,199093.80000000,189056.31014000,198526.09316000,42836.87000000,44700.00000000,42446.41000000,44572.54000000,73396.74080800,73396.74080800
2021-08-06,182001.39684000,193269.88322000,177509.09244000,190795.41898000,40862.46000000,43392.43000000,39853.86000000,42836.87000000,75753.94134700,75753.94134700
2021-08-05,176926.99918000,184172.90000000,166279.84580000,182001.39684000,39723.17000000,41350.00000000,37332.70000000,40862.46000000,84343.75562100,84343.75562100
2021-08-04,170174.15616000,178024.86564000,167063.12624000,176927.04372000,38207.04000000,39969.66000000,37508.56000000,39723.18000000,52329.35243000,52329.35243000
2021-08-03,174360.11444000,177180.12000000,167657.60162000,170174.20070000,39146.86000000,39780.00000000,37642.03000000,38207.05000000,57117.43585300,57117.43585300
2021-08-02,177493.10258000,180297.96454000,172325.26000000,174364.39028000,39850.27000000,40480.01000000,38690.00000000,39147.82000000,50837.35195400,50837.35195400
2021-08-01,184671.03536000,189735.94600000,175585.63254000,177471.58976000,41461.84000000,42599.00000000,39422.01000000,39845.44000000,53953.18632600,53953.18632600
2021-07-31,187987.12744000,189063.39200000,182614.66810000,184670.99082000,42206.36000000,42448.00000000,41000.15000000,41461.83000000,44849.79101200,44849.79101200
2021-07-30,178242.35446000,188478.62634000,170647.12642000,187987.17198000,40018.49000000,42316.71000000,38313.23000000,42206.37000000,73602.78480500,73602.78480500
2021-07-29,178247.16478000,181010.56000000,174596.80000000,178233.40192000,40019.57000000,40640.00000000,39200.00000000,40016.48000000,53998.43928300,53998.43928300
2021-07-28,175739.74094000,182168.60000000,172690.48800000,178247.12024000,39456.61000000,40900.00000000,38772.00000000,40019.56000000,101344.52844100,101344.52844100
2021-07-27,165872.88382000,176122.78494000,162049.88200000,175745.35298000,37241.33000000,39542.61000000,36383.00000000,39457.87000000,88397.26701500,88397.26701500
2021-07-26,157587.06308000,180609.70000000,156806.54412000,165856.27040000,35381.02000000,40550.00000000,35205.78000000,37237.60000000,152452.51272400,152452.51272400
2021-07-25,152600.76554000,157662.69200000,150772.88848000,157587.06308000,34261.51000000,35398.00000000,33851.12000000,35381.02000000,47852.92831300,47852.92831300
2021-07-24,149806.28140000,153663.00000000,148768.67756000,152585.75556000,33634.10000000,34500.00000000,33401.14000000,34258.14000000,47977.55013800,47977.55013800
2021-07-23,143808.88132000,149877.10000000,142190.92128000,149806.23686000,32287.58000000,33650.00000000,31924.32000000,33634.09000000,50112.86362600,50112.86362600
2021-07-22,143171.64754000,145161.87290000,141227.43200000,143809.99482000,32144.51000000,32591.35000000,31708.00000000,32287.83000000,46148.09243300,46148.09243300
2021-07-21,132686.17436000,146349.53200000,131315.54494000,143171.64754000,29790.34000000,32858.00000000,29482.61000000,32144.51000000,82796.26512800,82796.26512800
2021-07-20,137359.80110000,138354.91378000,130404.21200000,132686.21890000,30839.65000000,31063.07000000,29278.00000000,29790.35000000,61034.04901700,61034.04901700
2021-07-19,141541.75078000,142078.14600000,135434.73776000,137359.80110000,31778.57000000,31899.00000000,30407.44000000,30839.65000000,47340.46849900,47340.46849900
2021-07-18,140390.39178000,144465.49000000,138559.35238000,141541.70624000,31520.07000000,32435.00000000,31108.97000000,31778.56000000,35923.71618600,35923.71618600
2021-07-17,139783.71244000,142331.66768000,138805.83674000,140390.39178000,31383.86000000,31955.92000000,31164.31000000,31520.07000000,34012.24213200,34012.24213200
2021-07-16,141968.97846000,143637.84772000,138163.08000000,139783.75698000,31874.49000000,32249.18000000,31020.00000000,31383.87000000,48499.86415400,48499.86415400
2021-07-15,146180.41362000,147807.10350000,138666.38200000,141993.52000000,32820.03000000,33185.25000000,31133.00000000,31880.00000000,51639.57635300,51639.57635300
2021-07-14,145775.50048000,147489.88962000,140523.70000000,146180.36908000,32729.12000000,33114.03000000,31550.00000000,32820.02000000,46777.82348400,46777.82348400
2021-07-13,147369.23076000,148496.36000000,143428.82150000,145778.39558000,33086.94000000,33340.00000000,32202.25000000,32729.77000000,41126.36100800,41126.36100800
2021-07-12,152589.58600000,154457.72722000,145460.24636000,147367.85002000,34259.00000000,34678.43000000,32658.34000000,33086.63000000,48181.40376200,48181.40376200
2021-07-11,149221.78298000,154402.36400000,148347.01738000,152589.54146000,33502.87000000,34666.00000000,33306.47000000,34258.99000000,31572.64744800,31572.64744800
2021-07-10,150615.61774000,152602.94800000,147003.29012000,149221.78298000,33815.81000000,34262.00000000,33004.78000000,33502.87000000,34761.17546800,34761.17546800
2021-07-09,146428.41234000,151881.40000000,143690.80578000,150615.61774000,32875.71000000,34100.00000000,32261.07000000,33815.81000000,47153.93989900,47153.93989900
2021-07-08,150821.83794000,151122.61656000,142870.95800000,146428.41234000,33862.11000000,33929.64000000,32077.00000000,32875.71000000,70136.48032000,70136.48032000
2021-07-07,152415.96908000,156153.18686000,150446.18758000,150821.88248000,34220.02000000,35059.09000000,33777.77000000,33862.12000000,53807.52167500,53807.52167500
2021-07-06,150055.92810000,156419.49152000,149351.52800000,152415.92454000,33690.15000000,35118.88000000,33532.00000000,34220.01000000,58210.59634900,58210.59634900
2021-07-05,157173.33102000,157198.49612000,147541.19970000,150055.88356000,35288.13000000,35293.78000000,33125.55000000,33690.14000000,64123.87424500,64123.87424500
2021-07-04,154416.26048000,160200.80390000,153026.74610000,157166.11554000,34669.12000000,35967.85000000,34357.15000000,35286.51000000,43703.47578900,43703.47578900
2021-07-03,150485.24916000,155647.74694000,148392.71542000,154416.30502000,33786.54000000,34945.61000000,33316.73000000,34669.13000000,43044.57864100,43044.57864100
2021-07-02,149219.37782000,151333.73616000,145641.34600000,150485.29370000,33502.33000000,33977.04000000,32699.00000000,33786.55000000,56172.18137800,56172.18137800
2021-07-01,156090.43000000,156146.41678000,145694.79400000,149229.88926000,35045.00000000,35057.57000000,32711.00000000,33504.69000000,71708.26611200,71708.26611200
2021-06-30,159950.80088000,160789.40000000,151514.16770000,156090.43000000,35911.72000000,36100.00000000,34017.55000000,35045.00000000,77152.19763400,77152.19763400
2021-06-29,153640.24006000,163016.40000000,152440.06522000,159950.84542000,34494.89000000,36600.00000000,34225.43000000,35911.73000000,90788.79622000,90788.79622000
2021-06-28,154564.89046000,157216.00034000,150824.55488000,153640.24006000,34702.49000000,35297.71000000,33862.72000000,34494.89000000,82222.26781900,82222.26781900
2021-06-27,143791.37710000,154772.04600000,142409.74630000,154555.31436000,32283.65000000,34749.00000000,31973.45000000,34700.34000000,96613.24421100,96613.24421100
2021-06-26,140639.90486000,145779.42000000,134292.55400000,143791.37710000,31576.09000000,32730.00000000,30151.00000000,32283.65000000,107820.37528700,107820.37528700
2021-06-25,154389.35832000,158117.00000000,139298.85000000,140677.14030000,34663.08000000,35500.00000000,31275.00000000,31584.45000000,116061.13035600,116061.13035600
2021-06-24,149988.76178000,157217.29200000,143804.38278000,154389.40286000,33675.07000000,35298.00000000,32286.57000000,34663.09000000,86625.80426000,86625.80426000
2021-06-23,144797.58024000,155359.97400000,141116.08200000,150002.12378000,32509.56000000,34881.00000000,31683.00000000,33678.07000000,126966.10056300,126966.10056300
2021-06-22,140809.29048000,148312.76612000,128297.47000000,144797.58024000,31614.12000000,33298.78000000,28805.00000000,32509.56000000,204208.17976200,204208.17976200
2021-06-21,158563.15718000,159230.50000000,139192.97842000,140786.17422000,35600.17000000,35750.00000000,31251.23000000,31608.93000000,168778.87315900,168778.87315900
2021-06-20,158044.48888000,160957.40488000,148478.54400000,158563.11264000,35483.72000000,36137.72000000,33336.00000000,35600.16000000,89878.17085000,89878.17085000
2021-06-19,159544.41792000,162379.47800000,155014.87808000,158044.48888000,35820.48000000,36457.00000000,34803.52000000,35483.72000000,68712.44946100,68712.44946100
2021-06-18,169666.08838000,170155.44936000,156465.85766000,159541.56736000,38092.97000000,38202.84000000,35129.29000000,35819.84000000,95228.04293500,95228.04293500
2021-06-17,170806.44600000,176199.70552000,166423.71000000,169666.08838000,38349.00000000,39559.88000000,37365.00000000,38092.97000000,79541.30711900,79541.30711900
2021-06-16,178800.48520000,180507.88156000,169768.70854000,170806.49054000,40143.80000000,40527.14000000,38116.01000000,38349.01000000,87771.97693700,87771.97693700
2021-06-15,180459.51112000,184083.82000000,175961.50560000,178801.55416000,40516.28000000,41330.00000000,39506.40000000,40144.04000000,80679.62283800,80679.62283800
2021-06-14,173797.57424000,182899.27870000,172503.42000000,180459.55566000,39020.56000000,41064.05000000,38730.00000000,40516.29000000,108522.39194900,108522.39194900
2021-06-13,158322.41848000,175398.52000000,154807.67800000,173797.61878000,35546.12000000,39380.00000000,34757.00000000,39020.57000000,86921.02555500,86921.02555500
2021-06-12,166276.63892000,166863.00802000,154110.00344000,158322.37394000,37331.98000000,37463.63000000,34600.36000000,35546.11000000,87717.54999000,87717.54999000
2021-06-11,163363.05482000,167828.50160000,160062.37358000,166276.63892000,36677.83000000,37680.40000000,35936.77000000,37331.98000000,78466.00530000,78466.00530000
2021-06-10,166526.37470000,171438.91400000,159373.02800000,163353.65688000,37388.05000000,38491.00000000,35782.00000000,36675.72000000,109527.28494300,109527.28494300
2021-06-09,148678.08320000,167179.95466000,144295.43628000,166526.37470000,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700,136607.59751700
2021-06-08,149462.69984000,151738.91654000,138074.00000000,148678.12774000,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700,123251.18903700
2021-06-07,159436.76474000,164352.60000000,148318.20000000,149444.12666000,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300,77574.95257300
2021-06-06,158188.57578000,162481.92000000,156878.78800000,159436.76474000,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700,47650.20663700
2021-06-05,164037.03410000,168917.95000000,154999.20000000,158175.79280000,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000,70459.62149000
2021-06-04,174805.15812000,174993.51778000,158362.63810000,164036.36600000,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500,91317.79924500
2021-06-03,167330.90072000,175826.10400000,165555.18000000,174805.20266000,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100,75889.10601100
2021-06-02,163438.86190000,170254.15000000,159987.68000000,167330.90072000,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500,67587.37249500
2021-06-01,165928.51428000,168783.48374000,158856.36400000,163431.02286000,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000,81234.66377000
2021-05-31,158746.17204000,167020.54600000,152121.20336000,165928.46974000,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900,94160.73528900
2021-05-30,154131.33810000,162517.55200000,148670.06600000,158746.21658000,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700,73535.38696700
2021-05-29,158837.61266000,166306.03532000,149800.31304000,154131.33810000,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900,112663.09268900
2021-05-28,171612.57546000,173161.85482000,154482.53600000,158845.18446000,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000,135377.62972000
2021-05-27,174783.51168000,179991.21756000,165396.03858000,171612.53092000,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400,86547.15879400
2021-05-26,170698.30288000,181905.81400000,168363.15976000,174783.46714000,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600,104780.77339600
2021-05-25,172864.14946000,177232.54358000,162212.98748000,170698.30288000,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400,111996.22840400
2021-05-24,154471.13376000,177803.68000000,151574.07400000,172798.67566000,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100,161630.89397100
2021-05-23,166840.20354000,170457.43056000,138568.43854000,154354.48350000,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300,217136.04659300
2021-05-22,165970.96090000,172944.36600000,156783.56148000,166801.09742000,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900,126542.24368900
2021-05-21,180500.08706000,187958.80000000,149155.55200000,165920.45254000,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800,202100.88825800
2021-05-20,163333.65842000,189079.73818000,155221.90000000,180505.65456000,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300,203017.59692300
2021-05-19,190852.92012000,194127.14460000,133620.00000000,163417.66086000,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100,354347.24316100
2021-05-18,193918.34108000,203990.03766000,188181.58908000,190852.92012000,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400,116979.86078400
2021-05-17,206785.10082000,207939.44400000,187072.45400000,193918.43016000,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600,166657.17273600
2021-05-16,208282.35746000,221790.89406000,195198.28706000,206805.90100000,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500,114269.81277500
2021-05-15,222005.88864000,225817.80000000,207355.97000000,208282.35746000,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900,89437.44935900
2021-05-14,221238.73168000,229305.28200000,217354.08650000,221993.81830000,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600,80082.20430600
2021-05-13,220638.46610000,228789.46426000,204884.00000000,221234.50038000,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100,147332.00212100
2021-05-12,252408.26908000,258332.04454000,216464.40000000,221057.89928000,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600,99842.78983600
2021-05-11,248605.08756000,253265.26322000,242163.98000000,252408.26908000,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000,64329.54055000
2021-05-10,259404.65682000,265013.00000000,237843.60000000,248605.08756000,58240.83000000,59500.00000000,53400.00000000,55816.14000000,89586.34925000,89586.34925000
2021-05-09,262191.52462000,264122.20000000,250473.62964000,259404.70136000,58866.53000000,59300.00000000,56235.66000000,58240.84000000,69806.11991000,69806.11991000
2021-05-08,255283.19246000,265013.00000000,253432.60000000,262171.57070000,57315.49000000,59500.00000000,56900.00000000,58862.05000000,69709.90602800,69709.90602800
2021-05-07,251177.45072000,261227.10000000,246046.22002000,255279.89650000,56393.68000000,58650.00000000,55241.63000000,57314.75000000,74542.74782900,74542.74782900
2021-05-06,255820.43394000,259935.44000000,245860.80000000,251177.45072000,57436.11000000,58360.00000000,55200.00000000,56393.68000000,70181.67190800,70181.67190800
2021-05-05,236975.29270000,258642.97828000,235616.60000000,255820.43394000,53205.05000000,58069.82000000,52900.00000000,57436.11000000,77263.92343900,77263.92343900
2021-05-04,254632.46306000,254768.80000000,236269.95726000,236952.84454000,57169.39000000,57200.00000000,53046.69000000,53200.01000000,85324.62590300,85324.62590300
2021-05-03,251999.34734000,262703.33376000,251361.49000000,254632.46306000,56578.21000000,58981.44000000,56435.00000000,57169.39000000,57649.93128600,57649.93128600
2021-05-02,257429.39690000,257935.68308000,249581.00350000,251999.34734000,57797.35000000,57911.02000000,56035.25000000,56578.21000000,36812.87886300,36812.87886300
2021-05-01,256983.55150000,260372.24378000,253682.64756000,257442.84798000,57697.25000000,58458.07000000,56956.14000000,57800.37000000,42600.35183600,42600.35183600
2021-04-30,238533.97000000,258167.20200000,236119.94654000,256970.27858000,53555.00000000,57963.00000000,53013.01000000,57694.27000000,68578.91004500,68578.91004500
2021-04-29,244285.10842000,245842.27136000,233082.00676000,238533.97000000,54846.23000000,55195.84000000,52330.94000000,53555.00000000,52486.01945500,52486.01945500
2021-04-28,245023.31438000,251330.31200000,239683.81464000,244285.06388000,55011.97000000,56428.00000000,53813.16000000,54846.22000000,55130.45901500,55130.45901500
2021-04-27,240522.14652000,247018.84000000,237050.78800000,245023.31438000,54001.38000000,55460.00000000,53222.00000000,55011.97000000,54064.03467500,54064.03467500
2021-04-26,218543.34904000,242104.38548000,217147.82176000,240522.19106000,49066.76000000,54356.62000000,48753.44000000,54001.39000000,86310.80212400,86310.80212400
2021-04-25,222913.07936000,225229.47114000,209026.22000000,218543.39358000,50047.84000000,50567.91000000,46930.00000000,49066.77000000,58255.64500400,58255.64500400
2021-04-24,227646.43424000,227894.34388000,216718.90156000,222913.07936000,51110.56000000,51166.22000000,48657.14000000,50047.84000000,55361.51257300,55361.51257300
2021-04-23,230231.49130000,232195.25990000,211565.00000000,227711.37356000,51690.95000000,52131.85000000,47500.00000000,51125.14000000,132230.78071900,132230.78071900
2021-04-22,239570.05948000,247292.67192000,224927.00000000,230231.53584000,53787.62000000,55521.48000000,50500.00000000,51690.96000000,104656.63133700,104656.63133700
2021-04-21,251316.95000000,252799.73114000,238449.43308000,239570.10402000,56425.00000000,56757.91000000,53536.02000000,53787.63000000,66984.75690900,66984.75690900
2021-04-20,247790.00556000,254217.57296000,237531.64184000,251316.95000000,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100,72744.48215100
2021-04-19,250092.14454000,256224.41174000,241502.91732000,247790.00556000,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700,78229.04226700
2021-04-18,267269.70818000,269462.54600000,226848.01020000,250092.14454000,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400,124882.13182400
2021-04-17,273185.24374000,278401.94670000,265373.37314000,267269.66364000,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800,58912.25612800
2021-04-16,281309.02796000,282920.79694000,267240.00000000,273185.19920000,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400,91764.13988400
2021-04-15,280421.74662000,284165.20000000,276237.08000000,281314.55092000,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000,51649.70034000
2021-04-14,283163.09454000,288859.71600000,273034.65400000,280421.74662000,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300,82616.34399300
2021-04-13,266616.48454000,284066.18758000,266372.13810000,283163.05000000,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600,82848.68874600
2021-04-12,267234.65520000,273030.20000000,264347.52786000,266616.44000000,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700,56375.03711700
2021-04-11,266211.70502000,270353.34600000,263821.64408000,267250.82322000,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100,41156.71539100
2021-04-10,258966.91770000,273921.00000000,257886.64454000,266211.70502000,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700,69906.42411700
2021-04-09,258677.27408000,262317.88460000,256790.91600000,258966.87316000,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100,40831.88491100
2021-04-08,249216.62176000,259014.84274000,248087.80000000,258677.27408000,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900,44283.14701900
2021-04-07,258287.59362000,261249.37000000,247076.74200000,249216.66630000,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900,71228.40565900
2021-04-06,263364.97546000,264991.79896000,255717.59108000,258292.58210000,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700,54201.00072700
2021-04-05,259231.75254000,263997.48800000,252888.18758000,263364.97546000,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000,54258.01579000
2021-04-04,254109.38530000,260527.15390000,251152.15200000,259231.75254000,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300,41314.08197300
2021-04-03,262563.34454000,266312.32088000,253343.52000000,254109.34076000,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300,47409.85211300
2021-04-02,261540.88430000,268130.80000000,260240.85078000,262563.34454000,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100,47382.41878100
2021-04-01,261625.55484000,264968.46000000,258044.49430000,261540.83976000,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000,47415.61722000
2021-03-31,261657.22278000,266349.20000000,252849.12600000,261630.40970000,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600,60975.54266600
2021-03-30,256708.33884000,264425.07200000,254195.79290000,261657.22278000,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.44312200,55122.44312200
2021-03-29,248433.65310000,260139.52228000,244079.24454000,256708.38338000,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.93739800,67857.93739800
2021-03-28,248609.54156000,251917.12650000,243597.45536000,248433.56402000,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.38751100,39050.38751100
2021-03-27,245083.97786000,252543.40344000,240293.30000000,248609.54156000,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.47505500,50105.47505500
2021-03-26,228462.49612000,245297.19084000,228109.82840000,245083.97786000,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.77469200,63813.77469200
2021-03-25,232960.50164000,237340.29800000,224604.35224000,228462.49612000,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.53453800,87400.53453800
2021-03-24,242042.83120000,254768.80000000,230271.80000000,232960.45710000,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.46502100,83537.46502100
2021-03-23,240886.79550000,248670.82860000,236062.00000000,242034.32406000,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.36542700,59789.36542700
2021-03-22,255443.84824000,260250.47142000,238957.10000000,240886.79550000,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.62616900,62581.62616900
2021-03-21,258777.48908000,260955.85140000,246974.78994000,255443.84824000,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.47027400,48564.47027400
2021-03-20,258465.66454000,266705.52000000,257531.03718000,258787.55512000,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.94177600,44476.94177600
2021-03-19,256733.01400000,264870.47200000,250629.87596000,258465.66454000,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.65296100,52392.65296100
2021-03-18,262398.36838000,267818.88638000,253980.44200000,256764.90464000,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.40667500,66580.40667500
2021-03-17,253435.89596000,262673.44742000,241066.91526000,262398.36838000,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.62084100,70421.62084100
2021-03-16,247665.56080000,253603.14366000,237270.54836000,253435.94050000,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.69435500,77986.69435500
2021-03-15,262679.46032000,270061.29722000,243188.40000000,247665.56080000,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.42729800,102771.42729800
2021-03-14,272533.04452000,274922.21466000,262638.03812000,262644.85274000,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.05275000,52601.05275000
2021-03-13,254865.54088000,275453.17600000,249772.43642000,272533.08906000,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.09134600,83245.09134600
2021-03-12,257321.61010000,258695.04554000,244804.48936000,254865.54088000,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.40604700,73405.40604700
2021-03-11,248762.98186000,259000.10000000,241731.14028000,257321.65464000,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.81285900,81914.81285900
2021-03-10,244411.78018000,255604.77126000,236084.27000000,248762.98186000,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.23894300,84749.23894300
2021-03-09,233279.05172000,244502.33000000,230670.03214000,244455.56300000,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.73707600,71656.73707600
2021-03-08,226971.87594000,233401.98212000,219469.38018000,233279.00718000,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.35966400,66987.35966400
2021-03-07,217721.31880000,229158.43362000,217721.31880000,227028.17450000,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.02803200,55235.02803200
2021-03-06,217118.29174000,219136.80000000,209649.78000000,217721.31880000,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.23424200,44399.23424200
2021-03-05,215458.19686000,220245.53422000,206220.20000000,217140.11634000,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.49637200,78192.49637200
2021-03-04,224256.09398000,230600.86152000,211565.00000000,215458.19686000,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.71682900,82649.71682900
2021-03-03,215736.66094000,234458.56000000,214240.56234000,224256.09398000,48436.61000000,52640.00000000,48100.71000000,50349.37000000,81035.91370500,81035.91370500
2021-03-02,220899.51504000,223590.80000000,209550.01040000,215754.65510000,49595.76000000,50200.00000000,47047.60000000,48440.65000000,64221.06214000,64221.06214000
2021-03-01,201027.32594000,221764.66000000,200209.66062000,220860.63162000,45134.11000000,49790.00000000,44950.53000000,49587.03000000,85086.11164800,85086.11164800
2021-02-28,205345.74618000,207727.70084000,191522.00000000,201034.22964000,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.36904200,83055.36904200
